City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
331,mokhsogollokh,61.4681,128.9203,5.2000000000000455,77,100,3.67,RU,1696299794
332,zambezi,-13.5432,23.1047,23.180000000000007,39,5,3.6,ZM,1696299794
333,vyazemskiy,47.5378,134.7525,13.520000000000039,64,7,3.35,RU,1696299794
334,farmington,36.7281,-108.2187,12.379999999999995,87,0,3.6,US,1696299794
335,port augusta,-32.5,137.7667,22.04000000000002,24,100,5.36,AU,1696299794
336,maragogi,-9.0122,-35.2225,23.77000000000004,80,18,2.68,BR,1696299795
337,outjo,-20.1167,16.15,24.260000000000048,21,96,1.3,NA,1696299795
338,alta,69.9689,23.2717,1.5900000000000318,87,100,1.03,NO,1696299795
339,visby,57.6409,18.296,15.120000000000005,94,100,3.6,SE,1696299795
340,fumel,44.4986,0.9651,20.55000000000001,96,10,2.42,FR,1696299795
341,mandasa,18.8667,84.4667,27.450000000000045,86,100,3.13,IN,1696299795
342,mansa,29.9833,75.3833,23.210000000000036,30,0,1.37,IN,1696299795
343,newman,37.3138,-121.0208,23.129999999999995,50,12,2.38,US,1696299795
344,abu jibeha,11.4562,31.2285,22.879999999999995,79,5,1.43,SD,1696299795
345,pechora,65.1472,57.2244,2.140000000000043,82,19,3.13,RU,1696299620
346,bayanaul,50.7889,75.6956,5.390000000000043,66,99,2.69,KZ,1696299796
347,santo antonio do ica,-3.1022,-67.9397,26.200000000000045,67,96,1.5,BR,1696299796
348,kodinsk,58.6881,99.1844,0.8000000000000114,85,100,2.21,RU,1696299720
349,pirot,43.1531,22.5861,10.270000000000039,75,6,0.76,RS,1696299796
350,geraldton,-28.7667,114.6,20.230000000000018,40,71,8.23,AU,1696299796
351,hammerfest,70.6634,23.6821,0.25,86,100,1.54,NO,1696299796
352,potosi,-19.5836,-65.7531,12.439999999999998,52,14,1.65,BO,1696299796
353,khovd,48.0056,91.6419,6.990000000000009,57,2,0.54,MN,1696299796
354,sao jose da coroa grande,-8.8978,-35.1478,24.33000000000004,76,28,3.05,BR,1696299796
355,pariaman,-0.619,100.12,26.03000000000003,70,73,1.78,ID,1696299797
356,labytnangi,66.6572,66.4183,2.25,71,9,6.76,RU,1696299797
357,bonthe,7.5264,-12.505,24.99000000000001,90,100,2.8,SL,1696299797
358,yarmouth,41.7057,-70.2286,15.54000000000002,89,0,1.54,US,1696299797
359,crane,31.3974,-102.3501,25.700000000000045,61,77,11.16,US,1696299797
360,kenai,60.5544,-151.2583,9.520000000000039,73,100,3.6,US,1696299797
361,baruun-urt,46.6806,113.2792,8.090000000000032,34,24,4.69,MN,1696299675
362,balqash,46.8481,74.995,7.330000000000041,93,0,2.0,KZ,1696299798
363,sungai besar,3.6746,100.9867,27.810000000000002,79,93,0.87,MY,1696299798
364,villa gesell,-37.2639,-56.973,10.590000000000032,91,100,3.72,AR,1696299798
365,faya-largeau,17.9257,19.1043,27.02000000000004,35,14,14.59,TD,1696299798
366,alto araguaia,-17.3147,-53.2153,24.0,68,24,2.48,BR,1696299798
367,levuka,50.1834,-105.4011,12.900000000000034,55,100,1.5,CA,1696299798
368,huarmey,-10.0681,-78.1522,19.930000000000007,85,96,4.02,PE,1696299798
369,roma,43.2128,-75.4557,17.07000000000005,94,0,0.0,US,1696299729
370,mungwi,-10.1732,31.3694,19.600000000000023,51,100,3.94,ZM,1696299798
371,marat,25.0701,45.4615,26.620000000000005,18,0,3.91,SA,1696299799
372,cidade velha,14.9167,-23.6167,25.260000000000048,88,20,3.09,CV,1696299799
373,nantucket,41.2835,-70.0995,14.03000000000003,93,0,2.57,US,1696299708
374,nagqu,31.5,92.0,6.910000000000025,69,26,2.51,CN,1696299799
375,ponta delgada,37.7333,-25.6667,20.660000000000025,68,20,5.14,PT,1696299799
376,ariquemes,-9.9133,-63.0408,27.560000000000002,47,50,0.82,BR,1696299799
377,maloye ganyushkino,46.6,49.2667,19.07000000000005,54,100,2.97,KZ,1696299799
378,flying fish cove,-10.4217,105.6791,25.82000000000005,69,100,6.17,CX,1696299799
379,bandon,51.7469,-8.7425,11.770000000000039,95,97,3.94,IE,1696299799
380,elko,41.0002,-115.5012,7.900000000000034,73,99,0.89,US,1696299800
381,luwuk,-0.9516,122.7875,30.430000000000007,58,63,2.05,ID,1696299800
382,vorgashor,67.5833,63.95,1.1000000000000227,79,99,7.34,RU,1696299800
383,yung shue wan,22.2333,114.1167,31.30000000000001,82,32,1.55,HK,1696299800
384,carnarvon,-24.8667,113.6333,19.360000000000014,43,0,10.72,AU,1696299800
385,kinmparana,12.8402,-4.9199,26.960000000000036,61,100,2.51,ML,1696299800
386,myski,53.709,87.8014,4.020000000000039,73,3,0.94,RU,1696299800
387,mirny,62.5353,113.9611,-3.1999999999999886,79,97,4.02,RU,1696299800
388,la sarre,48.8002,-79.1996,19.950000000000045,77,82,4.75,CA,1696299800
389,lyantor,61.6195,72.1555,8.870000000000005,93,99,6.53,RU,1696299801
390,ringkobing,56.0901,8.244,15.010000000000048,95,100,3.51,DK,1696299801
391,vung tau,10.346,107.0843,26.670000000000016,85,100,3.69,VN,1696299801
392,keyser,39.4409,-78.9739,21.08000000000004,91,3,1.06,US,1696299700
393,alofi,-19.0595,-169.9187,23.939999999999998,69,100,9.77,NU,1696299801
394,omdurman,15.6445,32.4777,33.54000000000002,30,0,4.63,SD,1696299801
395,poxoreo,-15.8372,-54.3892,26.810000000000002,61,47,1.38,BR,1696299801
396,terenozek,45.05,64.9833,12.490000000000009,48,0,2.86,KZ,1696299738
397,armacao de buzios,-22.7469,-41.8817,21.03000000000003,91,99,1.12,BR,1696299518
398,pakuranga,-36.8833,174.9167,17.689999999999998,62,6,7.72,NZ,1696299802
399,rong'an,26.1247,119.1214,28.75,61,10,0.74,CN,1696299802
400,alampur,15.8833,78.15,25.230000000000018,78,88,5.68,IN,1696299802
401,pampa,35.5362,-100.9599,25.53000000000003,59,97,8.88,US,1696299802
402,namdrik,5.5994,168.1028,29.210000000000036,70,41,2.1,MH,1696299802
403,karanja,20.4833,77.4833,23.07000000000005,85,95,5.85,IN,1696299802
404,sainte-sigolene,45.2333,4.25,13.660000000000025,90,95,2.72,FR,1696299802
405,kiruna,67.8557,20.2251,-0.48999999999995225,100,100,2.57,SE,1696299802
406,la passe,45.5549,-0.8967,19.99000000000001,86,29,5.68,FR,1696299802
407,hepingjie,42.0597,126.9158,15.550000000000011,53,100,3.39,CN,1696299802
408,howrah,22.5892,88.3103,29.0,89,40,4.12,IN,1696299803
409,venado,22.9333,-101.0833,21.0,59,99,6.92,MX,1696299803
410,micheweni,-4.9667,39.8333,24.640000000000043,83,40,5.13,TZ,1696299803
411,tazacorte,28.629,-17.9293,23.54000000000002,78,0,4.63,ES,1696299803
412,ankang,32.68,109.0172,18.960000000000036,79,77,0.81,CN,1696299803
413,bisert',56.8617,59.0523,12.080000000000041,85,100,2.6,RU,1696299803
414,chipinge,-20.1883,32.6236,10.760000000000048,90,30,2.12,ZW,1696299803
415,dapa,9.7594,126.0531,28.390000000000043,72,100,2.35,PH,1696299803
416,cuyo,10.8525,121.0086,27.900000000000034,81,100,7.64,PH,1696299803
417,susuman,62.7833,148.1667,1.660000000000025,61,5,1.79,RU,1696299804
418,esmeralda,21.8525,-78.1169,25.710000000000036,88,20,2.43,CU,1696299804
419,bengkulu,-3.8004,102.2655,25.920000000000016,74,100,3.7,ID,1696299804
420,mpika,-11.8343,31.4529,15.550000000000011,90,100,3.61,ZM,1696299804
421,kailua-kona,19.6406,-155.9956,29.600000000000023,77,40,4.12,US,1696299804
422,al kharijah,25.4514,30.5464,23.950000000000045,44,65,4.23,EG,1696299804
423,rio grande,-32.035,-52.0986,12.75,87,36,3.97,BR,1696299759
424,touros,-5.1989,-35.4608,24.980000000000018,83,19,5.65,BR,1696299804
425,port-vila,-17.7338,168.3219,24.260000000000048,71,100,9.81,VU,1696299804
426,cozumel,20.5083,-86.9458,28.860000000000014,94,40,2.57,MX,1696299568
427,urangan,-25.3,152.9,23.210000000000036,65,70,4.88,AU,1696299805
428,arraial do cabo,-22.9661,-42.0278,20.660000000000025,88,100,0.67,BR,1696299805
429,puerto santa,-8.9906,-78.6456,18.53000000000003,90,99,3.89,PE,1696299805
430,kideksha,56.4167,40.5167,12.050000000000011,78,100,2.31,RU,1696299805
431,yekaterinburg,56.8575,60.6125,9.830000000000041,87,0,3.0,RU,1696299592
432,macapa,0.0389,-51.0664,27.99000000000001,78,20,3.09,BR,1696299805
433,cill airne,52.05,-9.5167,10.240000000000009,95,100,2.44,IE,1696299805
434,praia da vitoria,38.7333,-27.0667,18.75,82,40,5.77,PT,1696299805
435,olyokminsk,60.3736,120.4264,-0.009999999999990905,71,100,0.89,RU,1696299806
436,soe,-9.8607,124.284,29.75,31,0,3.84,ID,1696299810
437,cidreira,-30.1811,-50.2056,14.590000000000032,81,3,2.47,BR,1696299810
438,yevlakh,40.6183,47.1501,18.600000000000023,64,12,1.31,AZ,1696299810
439,bychawa,51.0161,22.533,12.920000000000016,68,100,4.11,PL,1696299810
440,cururupu,-1.8283,-44.8683,25.610000000000014,84,49,2.39,BR,1696299810
441,la'ie,21.6477,-157.9253,28.980000000000018,71,21,1.79,US,1696299810
442,sigli,5.3848,95.9609,27.82000000000005,73,100,1.84,ID,1696299811
443,puerto carreno,6.189,-67.4859,26.660000000000025,82,88,2.0,CO,1696299811
444,massawa,15.6097,39.45,30.54000000000002,65,0,1.6,ER,1696299811
445,awjilah,29.1081,21.2869,21.140000000000043,63,2,3.34,LY,1696299811
446,kuloy,61.0305,42.4925,5.050000000000011,96,9,0.68,RU,1696299811
447,aglona,56.1333,27.0167,11.79000000000002,91,100,3.71,LV,1696299811
448,masterton,-40.9597,175.6575,12.160000000000025,57,94,5.03,NZ,1696299811
449,nongstoin,25.5167,91.2667,21.05000000000001,91,33,1.29,IN,1696299811
450,saskatoon,52.1168,-106.6345,9.990000000000009,93,100,1.54,CA,1696299726
451,sitia,35.2,26.0986,23.32000000000005,74,14,10.34,GR,1696299812
452,svyetlahorsk,52.6329,29.7389,8.390000000000043,79,95,2.76,BY,1696299812
453,pajapan,18.25,-94.7,25.090000000000032,87,88,3.07,MX,1696299812
454,colonia menno,-22.3667,-59.8167,31.450000000000045,36,87,4.46,PY,1696299812
455,kiunga,-6.1219,141.2906,27.860000000000014,87,91,0.73,PG,1696299812
456,kandahar,31.0,65.75,15.340000000000032,18,0,0.84,AF,1696299812
457,saint-philippe,-21.3585,55.7679,20.77000000000004,82,13,0.51,RE,1696299812
458,ilvesheim,49.474,8.5674,19.150000000000034,82,57,2.57,DE,1696299813
459,island harbour,50.724,-1.2758,14.430000000000007,89,100,1.79,GB,1696299813
460,taltal,-25.4,-70.4833,15.100000000000023,84,5,2.93,CL,1696299813
461,san luis de la loma,17.2706,-100.8939,27.129999999999995,87,96,1.14,MX,1696299813
462,new norfolk,-42.7826,147.0587,20.720000000000027,79,88,3.6,AU,1696299813
463,alpena,45.0617,-83.4327,18.950000000000045,92,0,2.06,US,1696299813
464,el calafate,-50.3408,-72.2768,5.140000000000043,78,3,2.95,AR,1696299813
465,kheri sampla,28.7778,76.7753,23.05000000000001,30,0,1.47,IN,1696299814
466,mogok,22.9167,96.5,22.80000000000001,77,9,0.07,MM,1696299814
467,inirida,3.8653,-67.9239,25.150000000000034,86,100,0.95,CO,1696299814
468,shunyi,40.125,116.6453,19.970000000000027,60,0,2.0,CN,1696299814
469,yokadouma,3.5167,15.05,21.439999999999998,98,100,0.84,CM,1696299814
470,kingston,17.997,-76.7936,27.53000000000003,93,20,2.06,JM,1696299814
471,paraiso,9.8383,-83.8656,19.980000000000018,96,100,0.56,CR,1696299624
472,schwarzenbek,53.5,10.4833,16.79000000000002,93,100,0.45,DE,1696299814
473,northam,51.0333,-4.2167,15.370000000000005,90,100,7.41,GB,1696299815
474,itaqui,-29.1253,-56.5531,12.870000000000005,84,0,4.19,BR,1696299815
475,palau,7.503,134.621,30.980000000000018,70,75,3.6,PW,1696299815
476,kakrala,27.9,79.2,23.210000000000036,43,81,3.06,IN,1696299815
477,macau,22.2006,113.5461,31.590000000000032,74,20,1.54,MO,1696299815
478,machali,-34.1833,-70.6667,9.850000000000023,68,78,1.12,CL,1696299815
479,mugia,43.1041,-9.2179,18.28000000000003,81,100,4.23,ES,1696299737
480,papao,-17.75,-149.55,26.82000000000005,82,0,6.51,PF,1696299815
481,batticaloa,7.7102,81.6924,26.02000000000004,85,33,4.04,LK,1696299816
482,ad dabbah,18.05,30.95,30.650000000000034,18,7,4.34,SD,1696299823
483,kerikeri,-35.2268,173.9474,19.390000000000043,61,0,0.89,NZ,1696299823
484,kutum,14.2,24.6667,25.760000000000048,47,74,2.1,SD,1696299823
485,morehead city,34.7229,-76.726,21.100000000000023,86,100,3.58,US,1696299823
486,yabelo,4.8833,38.0833,16.840000000000032,66,99,3.22,ET,1696299823
487,laguna,38.421,-121.4238,23.75,41,0,1.54,US,1696299824
488,katpur,21.05,71.7833,25.610000000000014,74,8,2.81,IN,1696299824
489,talcahuano,-36.7167,-73.1167,11.82000000000005,87,75,3.09,CL,1696299615
490,tabou,4.423,-7.3528,24.75,88,100,4.41,CI,1696299831
491,ndjole,-0.1783,10.7649,24.189999999999998,98,100,1.34,GA,1696299831
492,rongelap,11.1635,166.8941,29.180000000000007,76,68,7.05,MH,1696299831
493,gisborne,-38.6533,178.0042,10.610000000000014,64,42,9.93,NZ,1696299738
494,khandyga,62.6667,135.6,7.1200000000000045,80,100,0.62,RU,1696299832
495,arawa,-6.2132,155.5367,30.79000000000002,72,78,1.93,PG,1696299832
496,palasa,18.7667,84.4167,27.07000000000005,89,100,3.59,IN,1696299832
497,gulariya,28.2333,81.3333,25.220000000000027,86,96,0.76,NP,1696299832
498,arno,60.1167,18.6333,11.550000000000011,95,90,4.05,SE,1696299832
499,fortaleza,-3.7227,-38.5247,27.340000000000032,78,75,3.6,BR,1696299752
500,niquelandia,-14.4739,-48.4597,30.150000000000034,41,95,1.02,BR,1696299832
501,mount gambier,-37.8333,140.7667,14.129999999999995,70,65,6.05,AU,1696299832
502,portland,45.5234,-122.6762,14.5,95,100,5.81,US,1696299337
503,novhorod-sivers'kyy,52.0058,33.2615,6.57000000000005,87,2,2.07,UA,1696299833
504,los banos,14.1667,121.1833,27.590000000000032,76,100,4.18,PH,1696299833
505,shiqian,27.5225,108.2281,24.610000000000014,83,95,1.5,CN,1696299833
506,atherton,53.5237,-2.4935,11.830000000000041,97,40,1.23,GB,1696299772
507,aleysk,52.4926,82.7822,3.840000000000032,61,1,3.4,RU,1696299833
508,imbituba,-28.24,-48.6703,13.170000000000016,82,0,2.59,BR,1696299833
509,beloyarskiy,63.7119,66.6722,6.110000000000014,79,100,2.68,RU,1696299833
510,peschanokopskoye,46.1961,41.0775,15.29000000000002,71,97,1.76,RU,1696299833
511,istgah-e rah ahan-e garmsar,35.2346,52.3094,22.450000000000045,40,5,5.26,IR,1696299833
512,mumford,5.2618,-0.759,24.79000000000002,91,18,4.42,GH,1696299834
513,fort st. john,56.2499,-120.8529,10.939999999999998,50,75,4.63,CA,1696299834
514,port saint john's,-31.6229,29.5448,18.75,61,0,4.87,ZA,1696299841
515,viedma,-40.8135,-62.9967,9.810000000000002,92,53,2.05,AR,1696299800
516,mariehamn,60.0973,19.9348,11.920000000000016,94,100,2.06,AX,1696299841
517,griffith,41.5284,-87.4237,24.379999999999995,68,0,0.0,US,1696299842
518,choibalsan,48.0667,114.5,7.6200000000000045,30,25,7.56,MN,1696299842
519,crescent city,41.756,-124.2018,18.58000000000004,86,100,4.12,US,1696299842
520,tafuna,-14.3358,-170.72,27.970000000000027,89,75,9.77,AS,1696299842
521,boca do acre,-8.7522,-67.3978,28.100000000000023,61,82,0.89,BR,1696299842
522,arteche,12.2645,125.4048,31.400000000000034,62,100,3.08,PH,1696299842
523,surin,14.8818,103.4936,27.210000000000036,87,100,3.66,TH,1696299842
524,christchurch,-43.5333,172.6333,14.07000000000005,53,20,2.06,NZ,1696299842
525,thinadhoo,0.5333,72.9333,27.810000000000002,75,71,5.47,MV,1696299843
526,lundazi,-12.2929,33.1782,18.25,79,39,6.68,ZM,1696299843
527,inhambane,-23.865,35.3833,20.340000000000032,62,98,2.81,MZ,1696299659
528,artova,40.1158,36.3001,8.460000000000036,91,100,0.99,TR,1696299843
529,gaspe,48.8334,-64.4819,11.950000000000045,87,100,1.03,CA,1696299843
530,tambopata,-12.7333,-69.1833,24.100000000000023,88,77,0.36,PE,1696299843
531,miyazaki,31.9111,131.4239,25.970000000000027,61,75,5.66,JP,1696299843
532,zorritos,-3.6805,-80.6782,25.160000000000025,75,54,1.01,PE,1696299843
533,auriflama,-20.6856,-50.5547,25.04000000000002,74,41,3.96,BR,1696299843
534,nadym,65.5333,72.5167,6.3700000000000045,77,100,11.29,RU,1696299844
535,kristiansund,63.1115,7.732,9.360000000000014,93,100,2.06,NO,1696299844
536,minas de marcona,-15.2119,-75.1103,13.560000000000002,86,80,5.73,PE,1696299844
537,zintan,31.9223,12.252,17.04000000000002,75,0,3.08,LY,1696299844
538,gorgoram,12.6398,10.7039,25.370000000000005,58,95,2.59,NG,1696299844
539,franceville,-1.6333,13.5836,21.860000000000014,98,41,0.93,GA,1696299844
540,ust'-barguzin,53.45,108.9833,4.490000000000009,58,100,3.58,RU,1696299844
541,kupang,-10.1667,123.5833,32.32000000000005,55,20,5.14,ID,1696299844
542,puerto lempira,15.2667,-83.7667,27.480000000000018,85,5,3.27,HN,1696299844
543,paphos,34.7667,32.4167,20.879999999999995,78,0,2.06,CY,1696299845
544,santa luzia,-19.7697,-43.8514,23.760000000000048,81,0,0.0,BR,1696299845
545,norman,35.2226,-97.4395,26.400000000000034,52,82,0.89,US,1696299845
546,luganville,-15.5333,167.1667,25.650000000000034,79,96,7.11,VU,1696299845
547,pankrushikha,53.8319,80.3406,3.240000000000009,54,0,2.11,RU,1696299846
548,banff,51.1762,-115.5698,10.57000000000005,61,78,1.54,CA,1696299846
549,hirara,24.8,125.2833,30.920000000000016,84,75,8.23,JP,1696299846
550,wyomissing,40.3295,-75.9652,20.160000000000025,85,0,1.54,US,1696299846
551,penalva,-3.2942,-45.1736,25.75,79,19,2.63,BR,1696299846
552,chos malal,-37.3781,-70.2709,10.580000000000041,51,0,1.75,AR,1696299846
553,mejit,10.2753,170.8646,28.610000000000014,77,13,6.02,MH,1696299846
554,vorkuta,67.5,64.0,1.420000000000016,79,98,7.48,RU,1696299846
555,ladybrand,-29.1945,27.4574,12.390000000000043,46,0,2.15,ZA,1696299847
556,wajir,1.7471,40.0573,24.150000000000034,75,53,6.32,KE,1696299847
557,smara,26.7384,-11.6719,27.640000000000043,25,0,3.71,EH,1696299847
558,xuddur,4.1213,43.8894,22.090000000000032,84,44,4.56,SO,1696299847
559,pucheng,27.9233,118.5333,27.220000000000027,69,19,0.91,CN,1696299847
560,tolanaro,-25.0319,46.9987,19.04000000000002,63,75,4.12,MG,1696299847
561,darwin,-12.4611,130.8418,30.99000000000001,58,40,3.6,AU,1696299606
562,estherville,43.4016,-94.8328,24.200000000000045,58,0,4.12,US,1696299847
563,todos santos,23.45,-110.2167,29.610000000000014,81,1,3.53,MX,1696299847
564,kirakira,-10.4544,161.9205,29.5,75,46,5.88,SB,1696299848
565,essau,13.4839,-16.5347,25.090000000000032,79,85,3.09,GM,1696299848
566,pamandzi,-12.7967,45.2794,25.879999999999995,83,75,3.6,YT,1696299848
567,kuqa,41.7278,82.9364,18.53000000000003,33,87,3.3,CN,1696299848
568,tadine,-21.55,167.8833,22.28000000000003,65,99,8.7,NC,1696299848
569,abaza,52.655,90.0928,6.060000000000002,64,4,0.3,RU,1696299848
570,camalu,30.85,-116.0667,18.700000000000045,73,0,4.73,MX,1696299848
